set,point_id,easting,northing,point_type,ept_block,status,n_points,n_ground,cover_r2.5,pai_r2.5,ncell_r2.5,cover_r5,pai_r5,ncell_r5,cover_r7.5,pai_r7.5,ncell_r7.5,cover_r10,pai_r10,ncell_r10,cover_r15,pai_r15,ncell_r15,cover_r25,pai_r25,ncell_r25,cover_ladder_spread,gps_utc_min,gps_utc_max,gps_span_days,box_laz,struct_npz,struct_status,n_struct_all,n_struct_class2,surface_check_mm,slope_deg
gen1_2008_control,L2T-9052-Dodge VRS,508582.078,4877609.188,L2T,MN_SEDriftless_1_2021,ok,117922,88854,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.00027,0.000546,81,0.00027,2021-06-05 19:14,2021-06-05 19:28,0.009,data/derived/control_boxes/gen1_2008_control__L2T-9052-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-9052-Dodge_VRS.npz,ok,1647,1514,0.0,1.2076
gen1_2008_control,L2T-9059-Dodge VRS,502769.13,4867985.916,L2T,MN_SEDriftless_1_2021,ok,93057,84441,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,5.9e-05,0.000119,81,5.9e-05,2021-05-08 14:56,2021-05-08 14:57,0.0,data/derived/control_boxes/gen1_2008_control__L2T-9059-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-9059-Dodge_VRS.npz,ok,1477,1459,0.0,1.6268
gen1_2008_control,L2T-9062-Dodge VRS,504807.846,4866368.829,L2T,MN_SEDriftless_1_2021,ok,184295,116393,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-08 15:10,2021-05-08 15:29,0.014,data/derived/control_boxes/gen1_2008_control__L2T-9062-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-9062-Dodge_VRS.npz,ok,2954,1945,0.0,0.705
gen1_2008_control,L2T-9078-Dodge VRS,524254.646,4863950.523,L2T,MN_SEDriftless_1_2021,ok,143675,106170,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-08 15:38,2021-05-08 16:06,0.019,data/derived/control_boxes/gen1_2008_control__L2T-9078-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-9078-Dodge_VRS.npz,ok,2837,1634,0.0,1.7401
gen1_2008_control,L2T-9099-Dodge VRS,497958.087,4861427.83,L2T,MN_SEDriftless_1_2021,ok,93067,67306,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-05-08 16:33,2021-05-08 16:33,0.0,data/derived/control_boxes/gen1_2008_control__L2T-9099-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-9099-Dodge_VRS.npz,ok,1477,1062,0.0,0.3501
gen1_2008_control,L2T-9100-Dodge VRS,497687.79,4859865.525,L2T,MN_SEDriftless_1_2021,ok,195499,126111,0.0,0.0,1,0.0,0.0,5,0.003644,0.007358,9,0.002523,0.005094,13,0.002847,0.005768,29,0.004457,0.0092,81,0.004457,2021-05-08 16:48,2021-05-08 17:05,0.012,data/derived/control_boxes/gen1_2008_control__L2T-9100-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L2T-9100-Dodge_VRS.npz,ok,2921,2095,0.0,4.2276
gen1_2008_control,L3B-9002-Dodge VRS,520801.785,4891911.169,L3B,MN_SEDriftless_1_2021,ok,122351,65223,0.16795,0.367725,1,0.24161,0.56598,5,0.295647,0.728506,9,0.24912,0.609639,13,0.20379,0.502761,29,0.167512,0.430449,81,0.128135,2021-04-22 16:59,2021-04-22 16:59,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9002-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9002-Dodge_VRS.npz,ok,2418,652,0.0,3.6731
gen1_2008_control,L3B-9015-Dodge VRS,516414.505,4892066.758,L3B,MN_SEDriftless_1_2021,ok,183300,103244,0.123304,0.263191,1,0.080026,0.171332,5,0.054709,0.116576,9,0.056796,0.1211,13,0.045111,0.096772,29,0.02905,0.062715,81,0.094254,2021-04-22 16:58,2021-05-26 22:34,34.233,data/derived/control_boxes/gen1_2008_control__L3B-9015-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9015-Dodge_VRS.npz,ok,3952,1566,0.0,0.9482
gen1_2008_control,L3B-9017-Dodge VRS,519587.505,4892065.443,L3B,MN_SEDriftless_1_2021,ok,236623,106165,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000166,0.000333,13,0.006779,0.014124,29,0.047133,0.109565,81,0.047133,2021-04-22 16:58,2021-05-26 22:35,34.233,data/derived/control_boxes/gen1_2008_control__L3B-9017-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9017-Dodge_VRS.npz,ok,3160,1729,0.0,3.9318
gen1_2008_control,L3B-9023-Dodge VRS,524552.242,4880918.499,L3B,MN_SEDriftless_1_2021,ok,135832,62541,0.03625,0.073847,1,0.060914,0.131664,5,0.096761,0.221398,9,0.085551,0.19409,13,0.103412,0.24097,29,0.107321,0.247915,81,0.071071,2021-06-05 18:02,2021-06-05 18:03,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9023-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9023-Dodge_VRS.npz,ok,2496,861,0.0,1.7165
gen1_2008_control,L3B-9028-Dodge VRS,502777.95,4890367.769,L3B,MN_SEDriftless_1_2021,ok,290549,118543,0.39377,1.000991,1,0.248266,0.59834,5,0.171088,0.403275,9,0.163271,0.382786,13,0.117009,0.267284,29,0.126656,0.293826,81,0.276761,2021-04-22 17:09,2021-04-22 17:37,0.019,data/derived/control_boxes/gen1_2008_control__L3B-9028-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9028-Dodge_VRS.npz,ok,6710,1928,0.0,1.693
gen1_2008_control,L3B-9033-Dodge VRS,503593.207,4885670.591,L3B,MN_SEDriftless_1_2021,ok,98439,74612,0.396248,1.009184,1,0.332875,1.23846,5,0.311669,1.132682,9,0.277313,1.028725,13,0.212418,0.781496,29,0.131342,0.475949,81,0.264906,2021-05-26 23:09,2021-05-26 23:09,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9033-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9033-Dodge_VRS.npz,ok,2001,634,0.0,2.2125
gen1_2008_control,L3B-9036-Dodge VRS,510443.053,4884683.773,L3B,MN_SEDriftless_1_2021,ok,115243,81398,0.0,0.0,1,0.0,0.0,5,0.011775,0.024893,9,0.008152,0.017234,13,0.018944,0.045359,29,0.097487,0.300053,81,0.097487,2021-05-26 23:22,2021-05-26 23:22,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9036-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9036-Dodge_VRS.npz,ok,1620,1578,0.0,1.763
gen1_2008_control,L3B-9037-Dodge VRS,510505.107,4882652.096,L3B,MN_SEDriftless_1_2021,ok,179804,46368,0.140501,0.302811,1,0.261467,0.629781,5,0.300141,0.744892,9,0.303048,0.765136,13,0.313976,0.797251,29,0.33983,0.869053,81,0.199329,2021-06-05 17:24,2021-06-05 17:24,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9037-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9037-Dodge_VRS.npz,ok,3188,777,0.0,2.3784
gen1_2008_control,L3B-9038-Dodge VRS,509654.226,4881639.276,L3B,MN_SEDriftless_1_2021,ok,121339,74091,0.002176,0.004357,1,0.052758,0.122187,5,0.048409,0.107791,9,0.072436,0.165384,13,0.086578,0.203515,29,0.100652,0.245926,81,0.098476,2021-06-05 17:54,2021-06-05 17:54,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9038-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9038-Dodge_VRS.npz,ok,1877,1322,0.0,0.6526
gen1_2008_control,L3B-9044-Dodge VRS,504403.576,4881640.337,L3B,MN_SEDriftless_1_2021,ok,127283,74333,0.0,0.0,1,0.0,0.0,5,0.009998,0.020955,9,0.049003,0.112833,13,0.089113,0.218847,29,0.128385,0.334476,81,0.128385,2021-06-05 17:53,2021-06-05 17:53,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9044-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9044-Dodge_VRS.npz,ok,1784,1053,0.0,0.1278
gen1_2008_control,L3B-9057-Dodge VRS,497921.97,4869549.33,L3B,MN_SEDriftless_1_2021,ok,182810,109559,0.0,0.0,1,0.0,0.0,5,0.000806,0.001618,9,0.000558,0.00112,13,0.00025,0.000502,29,0.001257,0.002537,81,0.001257,2021-05-08 14:23,2021-05-08 14:39,0.011,data/derived/control_boxes/gen1_2008_control__L3B-9057-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9057-Dodge_VRS.npz,ok,2681,1488,0.0,7.2118
gen1_2008_control,L3B-9060-Dodge VRS,499955.75,4867962.093,L3B,MN_SEDriftless_1_2021,ok,108699,81692,0.0,0.0,1,0.036112,0.078728,5,0.058189,0.131367,9,0.067035,0.149762,13,0.066985,0.151196,29,0.101223,0.25897,81,0.101223,2021-05-08 14:56,2021-05-08 14:56,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9060-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9060-Dodge_VRS.npz,ok,1781,1284,0.0,3.2402
gen1_2008_control,L3B-9065-Dodge VRS,508866.925,4869570.862,L3B,MN_SEDriftless_1_2021,ok,209633,122893,0.0,0.0,1,0.059182,0.137666,5,0.044235,0.099993,9,0.033361,0.074747,13,0.026462,0.058339,29,0.040998,0.095034,81,0.059182,2021-05-08 14:25,2021-05-08 14:36,0.008,data/derived/control_boxes/gen1_2008_control__L3B-9065-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9065-Dodge_VRS.npz,ok,3573,2177,0.0,0.7249
gen1_2008_control,L3B-9067-Dodge VRS,507242.568,4871222.085,L3B,MN_SEDriftless_1_2021,ok,94374,80385,0.357909,0.886051,1,0.175764,0.42533,5,0.111828,0.266637,9,0.095162,0.224936,13,0.044103,0.103785,29,0.02256,0.052668,81,0.335349,2021-05-08 14:04,2021-05-08 14:04,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9067-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9067-Dodge_VRS.npz,ok,1873,1047,0.0,1.8918
gen1_2008_control,L3B-9076-Dodge VRS,524660.202,4866371.941,L3B,MN_SEDriftless_1_2021,ok,194492,110192,0.626633,1.970389,1,0.449648,1.24465,5,0.344912,0.908898,9,0.284283,0.737613,13,0.155821,0.394475,29,0.089658,0.227566,81,0.536975,2021-05-08 15:06,2021-05-08 15:33,0.019,data/derived/control_boxes/gen1_2008_control__L3B-9076-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9076-Dodge_VRS.npz,ok,4697,740,0.0,0.4813
gen1_2008_control,L3B-9077-Dodge VRS,525522.02,4866323.408,L3B,MN_SEDriftless_4_2021,no points in the EPT box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen1_2008_control,L3B-9084-Dodge VRS,516130.451,4859817.206,L3B,MN_SEDriftless_1_2021,ok,233408,119145,0.215708,0.485947,1,0.145292,0.33307,5,0.128832,0.299484,9,0.149486,0.353765,13,0.123212,0.287054,29,0.112913,0.270203,81,0.102795,2021-05-08 16:45,2021-05-08 17:09,0.017,data/derived/control_boxes/gen1_2008_control__L3B-9084-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9084-Dodge_VRS.npz,ok,4277,1765,0.0,3.0355
gen1_2008_control,L3B-9090-Dodge VRS,505532.452,4858303.255,L3B,MN_SEDriftless_1_2021,ok,116841,81630,0.062563,0.129212,1,0.115058,0.267347,5,0.148252,0.361648,9,0.133072,0.321806,13,0.121554,0.297343,29,0.102319,0.249803,81,0.085689,2021-05-08 17:19,2021-05-08 17:20,0.0,data/derived/control_boxes/gen1_2008_control__L3B-9090-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9090-Dodge_VRS.npz,ok,2255,1227,0.0,2.1051
gen1_2008_control,L3B-9102-Dodge VRS,516833.643,4856714.065,L3B,MN_SEDriftless_1_2021,ok,207501,135364,0.352782,0.870144,1,0.224083,0.557773,5,0.175931,0.440274,9,0.151013,0.378089,13,0.11147,0.276999,29,0.077731,0.190744,81,0.275051,2021-05-08 17:50,2021-05-08 17:58,0.006,data/derived/control_boxes/gen1_2008_control__L3B-9102-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L3B-9102-Dodge_VRS.npz,ok,5287,1664,0.0,1.9795
gen1_2008_control,L4F-1092-Olmsted VRS,527536.241,4861513.426,L4F,MN_SEDriftless_4_2021,ok,438488,161932,0.084653,0.176905,1,0.191442,0.440019,5,0.216394,0.50002,9,0.236712,0.552206,13,0.221132,0.519677,29,0.165652,0.387845,81,0.152059,2022-05-06 18:39,2022-05-06 19:06,0.019,data/derived/control_boxes/gen1_2008_control__L4F-1092-Olmsted_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-1092-Olmsted_VRS.npz,ok,10226,1794,0.0,1.7543
gen1_2008_control,L4F-9001-Dodge VRS,523249.832,4892719.974,L4F,MN_SEDriftless_1_2021,ok,124015,58761,0.630402,1.99068,1,0.617581,1.932786,5,0.612629,1.929074,9,0.545442,1.705903,13,0.404339,1.214347,29,0.271123,0.839885,81,0.359279,2021-05-26 22:35,2021-05-26 22:35,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9001-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9001-Dodge_VRS.npz,ok,3486,239,0.0,2.6484
gen1_2008_control,L4F-9005-Dodge VRS,520155.942,4880841.573,L4F,MN_SEDriftless_1_2021,ok,168969,66568,0.729263,2.613216,1,0.610307,2.055513,5,0.53921,1.713093,9,0.518872,1.750834,13,0.440238,1.499195,29,0.383891,1.400344,81,0.345372,2021-06-05 18:03,2021-06-05 18:04,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9005-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9005-Dodge_VRS.npz,ok,2841,349,0.0,13.2123
gen1_2008_control,L4F-9008-Dodge VRS,518442.432,4879561.053,L4F,MN_SEDriftless_1_2021,ok,176177,38660,0.648673,2.092073,1,0.557097,1.734687,5,0.523146,1.603986,9,0.524358,1.712047,13,0.491145,1.675874,29,0.455477,1.534606,81,0.193196,2021-06-05 18:36,2021-06-05 18:36,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9008-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9008-Dodge_VRS.npz,ok,3042,318,0.0,7.0165
gen1_2008_control,L4F-9011-Dodge VRS,514478.543,4888052.928,L4F,MN_SEDriftless_1_2021,ok,237700,101081,0.157605,0.343012,1,0.09016,0.195404,5,0.10227,0.228152,9,0.101607,0.228679,13,0.162631,0.417667,29,0.196665,0.512771,81,0.106505,2021-04-22 17:48,2021-04-22 18:21,0.023,data/derived/control_boxes/gen1_2008_control__L4F-9011-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9011-Dodge_VRS.npz,ok,4053,1988,0.0,3.6197
gen1_2008_control,L4F-9014-Dodge VRS,514983.391,4891982.557,L4F,MN_SEDriftless_1_2021,ok,119793,85054,0.376491,0.944783,1,0.328074,0.876391,5,0.262857,0.691424,9,0.267827,0.720509,13,0.220645,0.575361,29,0.142325,0.353606,81,0.234166,2021-04-22 16:58,2021-04-22 16:58,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9014-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9014-Dodge_VRS.npz,ok,2969,995,0.0,2.9142
gen1_2008_control,L4F-9016-Dodge VRS,517822.186,4892058.06,L4F,MN_SEDriftless_1_2021,ok,230171,88300,0.396906,1.011366,1,0.366108,0.944561,5,0.346298,0.90147,9,0.326544,0.857938,13,0.276911,0.745732,29,0.216421,0.591439,81,0.180485,2021-04-22 16:58,2021-05-26 22:34,34.233,data/derived/control_boxes/gen1_2008_control__L4F-9016-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9016-Dodge_VRS.npz,ok,6654,1107,0.0,0.5897
gen1_2008_control,L4F-9026-Dodge VRS,499523.796,4891289.608,L4F,MN_SEDriftless_1_2021,ok,251678,139897,0.202724,0.453109,1,0.174449,0.393047,5,0.170898,0.384374,9,0.179888,0.405488,13,0.155563,0.348102,29,0.122633,0.274774,81,0.080091,2021-04-22 16:54,2021-04-22 17:10,0.011,data/derived/control_boxes/gen1_2008_control__L4F-9026-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9026-Dodge_VRS.npz,ok,5272,1946,0.0,0.7385
gen1_2008_control,L4F-9032-Dodge VRS,504394.882,4887285.509,L4F,MN_SEDriftless_1_2021,ok,252854,100091,0.006911,0.01387,1,0.124714,0.326249,5,0.148642,0.39411,9,0.157843,0.422724,13,0.154088,0.41285,29,0.143701,0.387519,81,0.150932,2021-04-22 18:19,2021-05-26 22:45,34.185,data/derived/control_boxes/gen1_2008_control__L4F-9032-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9032-Dodge_VRS.npz,ok,4451,1394,0.0,3.3565
gen1_2008_control,L4F-9040-Dodge VRS,507168.768,4881646.643,L4F,MN_SEDriftless_1_2021,ok,121813,77949,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.007395,0.015551,13,0.030889,0.095424,29,0.069575,0.183165,81,0.069575,2021-06-05 17:53,2021-06-05 17:54,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9040-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9040-Dodge_VRS.npz,ok,1634,1372,0.0,2.8506
gen1_2008_control,L4F-9042-Dodge VRS,505256.781,4881662.726,L4F,MN_SEDriftless_1_2021,ok,137119,73004,0.353744,0.873119,1,0.287454,0.799174,5,0.246896,0.785358,9,0.252429,0.780311,13,0.220148,0.679873,29,0.211448,0.687559,81,0.142296,2021-06-05 17:53,2021-06-05 17:53,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9042-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9042-Dodge_VRS.npz,ok,2354,1073,0.0,2.1727
gen1_2008_control,L4F-9049-Dodge VRS,502960.728,4879261.385,L4F,MN_SEDriftless_1_2021,ok,356048,63317,0.670688,2.2215,1,0.563528,1.95824,5,0.498158,1.756109,9,0.525128,1.936319,13,0.473343,1.739706,29,0.443899,1.640873,81,0.226789,2021-06-05 18:33,2021-06-05 18:48,0.011,data/derived/control_boxes/gen1_2008_control__L4F-9049-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9049-Dodge_VRS.npz,ok,5804,723,0.0,1.0484
gen1_2008_control,L4F-9056-Dodge VRS,498915.392,4871974.762,L4F,MN_SEDriftless_1_2021,ok,147579,45339,0.0,0.0,1,0.15739,0.430181,5,0.185964,0.526498,9,0.233907,0.73247,13,0.260708,0.837417,29,0.254657,0.82891,81,0.260708,2021-06-05 21:24,2021-06-05 21:24,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9056-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9056-Dodge_VRS.npz,ok,2190,841,0.0,3.8282
gen1_2008_control,L4F-9061-Dodge VRS,502812.786,4865098.091,L4F,MN_SEDriftless_1_2021,ok,256053,98621,0.33924,0.828728,1,0.269548,0.732017,5,0.265107,0.713267,9,0.264639,0.729238,13,0.220752,0.60188,29,0.179108,0.49583,81,0.160132,2021-05-08 15:29,2021-05-08 15:43,0.01,data/derived/control_boxes/gen1_2008_control__L4F-9061-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9061-Dodge_VRS.npz,ok,5202,1335,0.0,3.5135
gen1_2008_control,L4F-9064-Dodge VRS,511044.374,4866351.293,L4F,MN_SEDriftless_1_2021,ok,213664,119055,0.0,0.0,1,0.037823,0.083852,5,0.028807,0.062746,9,0.059005,0.136227,13,0.070422,0.170636,29,0.086625,0.279814,81,0.086625,2021-05-08 15:08,2021-05-08 15:31,0.015,data/derived/control_boxes/gen1_2008_control__L4F-9064-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9064-Dodge_VRS.npz,ok,3298,2137,0.0,0.6823
gen1_2008_control,L4F-9068-Dodge VRS,507599.824,4875177.197,L4F,MN_SEDriftless_1_2021,ok,170914,50676,0.412955,1.065309,1,0.389361,1.085477,5,0.347714,0.938593,9,0.367842,1.027632,13,0.346483,1.042046,29,0.315219,1.075329,81,0.097736,2021-06-10 12:28,2021-06-10 12:53,0.017,data/derived/control_boxes/gen1_2008_control__L4F-9068-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9068-Dodge_VRS.npz,ok,2840,659,0.0,4.2285
gen1_2008_control,L4F-9072-Dodge VRS,520954.364,4871464.483,L4F,MN_SEDriftless_1_2021,ok,342065,80374,0.382355,0.963683,1,0.34978,0.884053,5,0.328192,0.825664,9,0.303029,0.780262,13,0.261275,0.682079,29,0.219653,0.566471,81,0.162702,2021-05-08 14:01,2021-06-05 21:29,28.311,data/derived/control_boxes/gen1_2008_control__L4F-9072-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9072-Dodge_VRS.npz,ok,6525,1168,0.0,1.9841
gen1_2008_control,L4F-9079-Dodge VRS,524198.82,4862397.986,L4F,MN_SEDriftless_1_2021,ok,144173,76625,0.371442,0.928654,1,0.229688,0.566024,5,0.220615,0.546289,9,0.210308,0.51881,13,0.196765,0.496327,29,0.184756,0.461993,81,0.186686,2021-05-08 16:10,2021-05-08 16:11,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9079-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9079-Dodge_VRS.npz,ok,2618,1089,0.0,4.1651
gen1_2008_control,L4F-9082-Dodge VRS,522616.484,4855790.946,L4F,MN_SEDriftless_1_2021,ok,330123,98208,0.0,0.0,1,0.080858,0.207201,5,0.12207,0.304692,9,0.127743,0.327936,13,0.151104,0.389022,29,0.189062,0.50901,81,0.189062,2021-05-08 17:56,2021-05-08 18:31,0.024,data/derived/control_boxes/gen1_2008_control__L4F-9082-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9082-Dodge_VRS.npz,ok,4466,1691,0.0,0.8231
gen1_2008_control,L4F-9089-Dodge VRS,508895.583,4858324.926,L4F,MN_SEDriftless_1_2021,ok,130758,71220,0.031899,0.064838,1,0.088315,0.220036,5,0.120356,0.296353,9,0.131598,0.337041,13,0.134149,0.351369,29,0.108,0.277622,81,0.10225,2021-05-08 17:19,2021-05-08 17:19,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9089-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9089-Dodge_VRS.npz,ok,2669,917,0.0,0.1718
gen1_2008_control,L4F-9091-Dodge VRS,501417.954,4858245.999,L4F,MN_SEDriftless_1_2021,ok,151923,59980,0.038695,0.078927,1,0.105058,0.249845,5,0.167803,0.442325,9,0.164812,0.426089,13,0.172999,0.442548,29,0.162382,0.421032,81,0.134304,2021-05-08 17:20,2021-05-08 17:21,0.0,data/derived/control_boxes/gen1_2008_control__L4F-9091-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9091-Dodge_VRS.npz,ok,1967,1066,0.0,3.0218
gen1_2008_control,L4F-9095-Dodge VRS,502401.331,4856632.322,L4F,MN_SEDriftless_1_2021,ok,213198,84218,0.067286,0.139314,1,0.17388,0.457694,5,0.196488,0.520804,9,0.186999,0.491629,13,0.201748,0.534797,29,0.177335,0.466556,81,0.134462,2021-05-08 17:47,2021-05-08 18:01,0.01,data/derived/control_boxes/gen1_2008_control__L4F-9095-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9095-Dodge_VRS.npz,ok,2599,1260,0.0,1.5308
gen1_2008_control,L4F-9101-Dodge VRS,508282.023,4856702.653,L4F,MN_SEDriftless_1_2021,ok,293065,110901,0.375157,0.940511,1,0.288423,0.728229,5,0.245656,0.611001,9,0.223541,0.555712,13,0.169713,0.422333,29,0.130422,0.326088,81,0.244735,2021-05-08 17:48,2021-05-08 18:00,0.008,data/derived/control_boxes/gen1_2008_control__L4F-9101-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L4F-9101-Dodge_VRS.npz,ok,6588,1593,0.0,0.7056
gen1_2008_control,L5U-1008-Olmsted VRS,526589.86,4883106.233,L5U,MN_SEDriftless_4_2021,ok,602251,187557,0.0,0.0,1,0.034654,0.075978,5,0.074686,0.172017,9,0.100468,0.240445,13,0.18609,0.55198,29,0.24731,0.770638,81,0.24731,2022-05-15 15:29,2022-05-15 16:02,0.022,data/derived/control_boxes/gen1_2008_control__L5U-1008-Olmsted_VRS.laz,data/derived/control_structure/gen1_2008_control__L5U-1008-Olmsted_VRS.npz,ok,9002,3333,0.0,0.5958
gen1_2008_control,L5U-4115-Steele RTK,495923.423,4857068.121,L5U,MN_SEDriftless_1_2021,ok,131248,43345,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.005155,0.010671,13,0.038158,0.134294,29,0.110916,0.408909,81,0.110916,2021-05-08 17:45,2021-05-08 18:02,0.012,data/derived/control_boxes/gen1_2008_control__L5U-4115-Steele_RTK.laz,data/derived/control_structure/gen1_2008_control__L5U-4115-Steele_RTK.npz,ok,1467,958,0.0,0.4327
gen1_2008_control,L5U-9006-Dodge VRS,519664.821,4879501.009,L5U,MN_SEDriftless_1_2021,ok,164050,55385,0.0,0.0,1,0.045709,0.098313,5,0.106376,0.275135,9,0.169027,0.66449,13,0.236333,0.929124,29,0.267437,0.847691,81,0.267437,2021-06-05 18:36,2021-06-05 18:44,0.006,data/derived/control_boxes/gen1_2008_control__L5U-9006-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L5U-9006-Dodge_VRS.npz,ok,1805,969,0.0,1.3124
gen1_2008_control,L5U-9007-Dodge VRS,519237.572,4879363.102,L5U,MN_SEDriftless_1_2021,ok,274013,77115,0.048139,0.098672,1,0.10082,0.227303,5,0.145129,0.460216,9,0.120893,0.363923,13,0.146984,0.513075,29,0.15712,0.500662,81,0.108981,2021-06-05 18:36,2021-06-05 18:44,0.006,data/derived/control_boxes/gen1_2008_control__L5U-9007-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L5U-9007-Dodge_VRS.npz,ok,3444,1171,0.0,1.0297
gen1_2008_control,L5U-9020-Dodge VRS,524083.716,4886347.79,L5U,MN_SEDriftless_1_2021,ok,206590,108232,0.102674,0.216671,1,0.185698,0.503698,5,0.244005,0.828281,9,0.195492,0.631845,13,0.210321,0.802404,29,0.121146,0.405501,81,0.141331,2021-05-26 22:41,2021-05-26 23:14,0.023,data/derived/control_boxes/gen1_2008_control__L5U-9020-Dodge_VRS.laz,data/derived/control_structure/gen1_2008_control__L5U-9020-Dodge_VRS.npz,ok,3420,1426,0.0,1.8968
